Team,NOC
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Thailand,THA
Thailand,THA
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Canada,CAN
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Canada,CAN
Poland,POL
Hungary,HUN
Hungary,HUN
Belarus,BLR
Belarus,BLR
Czechoslovakia,TCH
Soviet Union,URS
Soviet Union,URS
Hungary,HUN
Brazil,BRA
Brazil,BRA
East Germany,GDR
East Germany,GDR
Marshall Islands,MHL
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Tunisia,TUN
Tunisia,TUN
Tunisia,TUN
Canada,CAN
Canada,CAN
Canada,CAN
Italy,ITA
Italy,ITA
Israel,ISR
France,FRA
France,FRA
Latvia,LAT
Hungary,HUN
Hungary,HUN
Hungary,HUN
Spain,ESP
Argentina,ARG
Colombia,COL
Colombia,COL
Colombia,COL
Romania,ROU
Hungary,HUN
Japan,JPN
Japan,JPN
Japan,JPN
Romania,ROU
Slovakia,SVK
Slovakia,SVK
Slovakia,SVK
Slovakia,SVK
Israel,ISR
Israel,ISR
Great Britain,GBR
Great Britain,GBR
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Brazil,BRA
Brazil,BRA
Turkey,TUR
Turkey,TUR
Romania,ROU
Romania,ROU
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
United States,USA
United States,USA
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
United States,USA
United States,USA
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan-1,JPN
Japan,JPN
Japan-2,JPN
Japan-2,JPN
Japan-1,JPN
Japan-2,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Czechoslovakia,TCH
Czechoslovakia,TCH
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Japan,JPN
India,IND
Kazakhstan,KAZ
Uzbekistan-2,UZB
France,FRA
Great Britain,GBR
United States,USA
Australia,AUS
Austria,AUT
Austria,AUT
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Thailand,THA
India,IND
India,IND
India,IND
Austria,AUT
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
Argentina,ARG
Romania,ROU
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Mexico,MEX
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Mexico,MEX
Mexico,MEX
France,FRA
Canada,CAN
Canada,CAN
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
Estonia,EST
United States,USA
United States,USA
United States,USA
Germany,GER
Germany,GER
Austria,AUT
Austria,AUT
Austria,AUT
Canada,CAN
Germany,GER
Germany,GER
West Germany,FRG
Switzerland,SUI
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
Netherlands,NED
Netherlands,NED
Netherlands,NED
Netherlands,NED
Netherlands,NED
United States,USA
United States,USA
Germany,GER
Germany,GER
Germany,GER
Czechoslovakia,TCH
Czechoslovakia,TCH
Czechoslovakia,TCH
Czechoslovakia,TCH
Czechoslovakia,TCH
Czechoslovakia,TCH
Dansk Idrts Forbund,DEN
Dansk Idrts Forbund,DEN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Estonia,EST
Estonia,EST
France,FRA
United States,USA
Canada,CAN
Canada,CAN
Canada,CAN
Great Britain,GBR
Great Britain,GBR
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
New Zealand,NZL
New Zealand,NZL
United States,USA
United States,USA
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Canada,CAN
Canada,CAN
Bahamas,BAH
Canada,CAN
New Zealand,NZL
New Zealand,NZL
Canada,CAN
New Zealand,NZL
Great Britain,GBR
Canada,CAN
Canada,CAN
Bermuda,BER
Bermuda,BER
Bermuda,BER
Jamaica,JAM
United States,USA
Canada,CAN
United States,USA
United States,USA
Jamaica,JAM
Jamaica,JAM
Canada,CAN
Canada,CAN
Great Britain,GBR
Bahamas,BAH
Canada,CAN
Canada,CAN
France,FRA
France,FRA
France,FRA
France,FRA
Denmark,DEN
Denmark,DEN
Denmark,DEN
Spain,ESP
Club Nautique de Franais-1,FRA
France,FRA
Puerto Rico,PUR
France,FRA
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Brazil,BRA
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
France,FRA
France,FRA
Switzerland,SUI
France,FRA
France,FRA
Switzerland,SUI
Unified Team,EUN
Unified Team,EUN
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Fiji,FIJ
Belgium,BEL
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
Belgium,BEL
Belgium,BEL
Great Britain,GBR
West Germany,FRG
Mexico,MEX
France,FRA
Mali,MLI
Great Britain,GBR
Canada,CAN
South Africa,RSA
South Africa,RSA
United States,USA
United States-2,USA
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
United States-1,USA
Canada,CAN
Australia,AUS
United States,USA
Canada,CAN
Italy,ITA
Serbia,SRB
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada-2,CAN
Italy,ITA
Switzerland,SUI
France,FRA
Soviet Union,URS
Soviet Union,URS
Latvia,LAT
Latvia,LAT
Russia,RUS
Ukraine,UKR
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Russia,RUS
Ukraine,UKR
Soviet Union,URS
Soviet Union,URS
Ukraine-1,UKR
Ukraine,UKR
Serbia and Montenegro,SCG
Canada,CAN
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Iran,IRI
Romania,ROU
Netherlands,NED
Italy,ITA
Italy,ITA
Soviet Union,URS
Lithuania,LTU
Russia,RUS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Russia,RUS
Russia,RUS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Russia,RUS
Ukraine,UKR
Soviet Union,URS
Unified Team,EUN
Unified Team,EUN
Kazakhstan,KAZ
Kazakhstan,KAZ
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Israel,ISR
Russia,RUS
Italy,ITA
United States,USA
Yugoslavia,YUG
Italy,ITA
Italy,ITA
Italy,ITA
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Serbia,SRB
Yugoslavia,YUG
Yugoslavia,YUG
Montenegro,MNE
Germany,GER
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Serbia,SRB
Yugoslavia,YUG
Yugoslavia,YUG
Yugoslavia,YUG
Yugoslavia,YUG
Yugoslavia,YUG
Serbia and Montenegro,SCG
Individual Olympic Athletes,IOA
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Soviet Union,URS
Lithuania,LTU
Lithuania,LTU
Lithuania,LTU
Lithuania,LTU
Lithuania,LTU
Lithuania,LTU
Lithuania,LTU
New Zealand,NZL
New Zealand,NZL
Great Britain,GBR
Latvia,LAT
France,FRA
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
France,FRA
Canada,CAN
Canada,CAN
Finland,FIN
Finland,FIN
Finland,FIN
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Russia,RUS
Soviet Union,URS
Soviet Union,URS
Romania,ROU
Cambodia,CAM
Belarus,BLR
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Unified Team,EUN
Soviet Union,URS
Soviet Union,URS
Unified Team,EUN
Unified Team,EUN
Kazakhstan,KAZ
France,FRA
France,FRA
France,FRA
Soviet Union,URS
Finland,FIN
Soviet Union,URS
Italy,ITA
Dominican Republic,DOM
Russia,RUS
Yugoslavia,YUG
Brazil,BRA
Argentina,ARG
United States Virgin Islands,ISV
Soviet Union,URS
Russia,RUS
Unified Team,EUN
Unified Team,EUN
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Soviet Union,URS
Belarus,BLR
Latvia,LAT
Latvia,LAT
Latvia,LAT
Russia,RUS
Russia,RUS
Turkey,TUR
Yugoslavia,YUG
Hungary,HUN
Hungary,HUN
Italy,ITA
Canada,CAN
United States,USA
Switzerland,SUI
Switzerland,SUI
Romania,ROU
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Finland,FIN
Ukraine,UKR
Ukraine,UKR
Hungary,HUN
Hungary,HUN
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Cuba,CUB
Finland,FIN
Belgium,BEL
Italy,ITA
Greece,GRE
Italy,ITA
Great Britain,GBR
Soviet Union,URS
Central African Republic,CAF
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
Russia,RUS
Italy,ITA
Italy,ITA
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Slovenia,SLO
Slovenia,SLO
Romania,ROU
Romania,ROU
Romania,ROU
Greece,GRE
Greece,GRE
Myanmar,MYA
Malaysia,MAS
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Nepal,NEP
Japan,JPN
Japan,JPN
Japan,JPN
Burkina Faso,BUR
Japan,JPN
Japan,JPN
India,IND
India,IND
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Palestine,PLE
Australia,AUS
Australia,AUS
Australia,AUS
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
India,IND
Mauritius,MRI
Mauritius,MRI
Great Britain,GBR
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Kenya,KEN
Kenya,KEN
Kenya,KEN
Kenya,KEN
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Thailand,THA
Grenada,GRN
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Ukraine-1,UKR
Germany-1,GER
Germany-1,GER
Germany-1,GER
United States,USA
United States-1,USA
United States-1,USA
United States,USA
Western Golf Association-1,USA
Australia,AUS
Canada,CAN
Sierra Leone,SLE
Sierra Leone,SLE
Sierra Leone,SLE
Sierra Leone,SLE
Great Britain,GBR
Costa Rica,CRC
Austria,AUT
Australia,AUS
Australia,AUS
Australia,AUS
Uruguay,URU
Uruguay,URU
Great Britain,GBR
Canada-1,CAN
Great Britain,GBR
Canada,CAN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Egypt,EGY
Egypt,EGY
South Yemen,YMD
Afghanistan,AFG
Afghanistan,AFG
South Yemen,YMD
Morocco,MAR
United Arab Emirates,UAE
Afghanistan,AFG
United Arab Emirates,UAE
Iran,IRI
Canada,CAN
Lebanon,LIB
Lebanon,LIB
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Turkey,TUR
Turkey,TUR
Lebanon,LIB
Lebanon,LIB
Lebanon,LIB
Lebanon,LIB
Russia,RUS
Russia,RUS
Unified Team,EUN
Finland,FIN
Mongolia,MGL
Thailand,THA
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Cuba,CUB
Unified Team,EUN
Unified Team,EUN
Kazakhstan,KAZ
Kazakhstan,KAZ
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Great Britain,GBR
Great Britain,GBR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Russia,RUS
Iceland,ISL
Iceland,ISL
Iceland,ISL
Iceland,ISL
Kazakhstan,KAZ
Poland,POL
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Iceland,ISL
Iceland,ISL
Iceland,ISL
Iceland,ISL
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Norway,NOR
Denmark,DEN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Denmark,DEN
Azerbaijan,AZE
Brazil,BRA
Brazil,BRA
Brazil,BRA
Tunisia,TUN
Tunisia,TUN
Tunisia,TUN
Tunisia,TUN
Tunisia,TUN
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Great Britain,GBR
Great Britain,GBR
Switzerland,SUI
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Switzerland,SUI
Great Britain,GBR
Italy,ITA
Italy-2,ITA
Italy-2,ITA
Italy-1,ITA
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Netherlands,NED
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Australia,AUS
Australia,AUS
Australia,AUS
Uruguay,URU
Uruguay,URU
Uruguay,URU
Uruguay,URU
Uruguay,URU
Uruguay,URU
Uruguay,URU
Uruguay,URU
Italy,ITA
Argentina,ARG
Australia,AUS
United States,USA
United States,USA
Australia,AUS
Australia,AUS
Ireland,IRL
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Yugoslavia,YUG
Yugoslavia,YUG
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy-2,ITA
Italy-2,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Great Britain-2,GBR
Great Britain-1,GBR
Romania,ROU
Romania,ROU
Romania,ROU
Great Britain,GBR
Jamaica,JAM
Jamaica,JAM
Jamaica,JAM
Canada,CAN
Uruguay,URU
Uruguay,URU
Italy,ITA
Uruguay,URU
Uruguay,URU
Argentina,ARG
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Paraguay,PAR
Italy,ITA
Brazil,BRA
Canada,CAN
Great Britain,GBR
Austria,AUT
Italy,ITA
Canada,CAN
Canada,CAN
Uruguay,URU
British Virgin Islands,IVB
Brazil,BRA
Italy,ITA
Italy,ITA
Italy,ITA
Brazil,BRA
United States,USA
United States,USA
Montenegro,MNE
Montenegro,MNE
Montenegro,MNE
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Czechoslovakia,TCH
Czechoslovakia,TCH
Czech Republic,CZE
Latvia,LAT
Latvia,LAT
Latvia,LAT
Latvia,LAT
Czech Republic,CZE
Czech Republic,CZE
Czech Republic,CZE
Czech Republic,CZE
Czech Republic,CZE
Czech Republic,CZE
Malta,MLT
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
United States,USA
United States-3,USA
France,FRA
France,FRA
Netherlands,NED
Netherlands,NED
Netherlands,NED
Netherlands,NED
Rififi,FIN
West Germany,FRG
West Germany,FRG
West Germany,FRG
Poland,POL
Austria,AUT
Austria,AUT
Austria,AUT
Germany,GER
Germany,GER
Donar III,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria-2,AUT
Austria-1,AUT
Australia-1,AUS
Australia,AUS
Chile,CHI
Canada-2,CAN
Denmark,DEN
Denmark,DEN
Dominican Republic,DOM
Germany,GER
Germany,GER
East Germany,GDR
Germany,GER
Germany,GER
Germany,GER
Austria,AUT
Austria,AUT
Germany,GER
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
Liechtenstein,LIE
New Zealand,NZL
New Zealand,NZL
New Zealand,NZL
United States,USA
United States,USA
Brazil,BRA
United States,USA
Luxembourg,LUX
Luxembourg,LUX
Australia,AUS
France,FRA
Paraguay,PAR
West Germany,FRG
Switzerland,SUI
Switzerland,SUI
Germany,GER
Germany,GER
West Germany,FRG
Germany,GER
West Germany,FRG
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
West Germany,FRG
West Germany,FRG
West Germany-1,FRG
Switzerland,SUI
Germany,GER
Germany,GER
Austria,AUT
Austria,AUT
East Germany,GDR
East Germany,GDR
Austria,AUT
Canada,CAN
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Germany,GER
Austria,AUT
Austria,AUT
Austria,AUT
Bosnia and Herzegovina,BIH
Bosnia and Herzegovina,BIH
Australia,AUS
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Netherlands,NED
Netherlands,NED
Canada-1,CAN
Germany,GER
Germany,GER
Germany-2,GER
Germany-2,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
United States,USA
Hungary,HUN
United States,USA
United States,USA
Belgium,BEL
United States,USA
East Germany,GDR
East Germany,GDR
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Sweden,SWE
Sweden,SWE
Germany,GER
Luxembourg,LUX
Denmark,DEN
Denmark,DEN
Denmark,DEN
Netherlands,NED
Netherlands,NED
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
New Zealand,NZL
New Zealand,NZL
Germany,GER
Germany,GER
Netherlands,NED
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
United States,USA
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland-1,SUI
Switzerland-2,SUI
Switzerland-2,SUI
Switzerland-1,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
Germany,GER
United States,USA
West Germany,FRG
Netherlands,NED
Germany,GER
Austria,AUT
Luxembourg,LUX
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Netherlands,NED
Netherlands,NED
Austria,AUT
Germany,GER
Austria,AUT
Germany,GER
Germany,GER
Switzerland,SUI
Switzerland,SUI
West Germany,FRG
Switzerland,SUI
Switzerland,SUI
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
East Germany-2,GDR
East Germany-1,GDR
East Germany-1,GDR
United States,USA
Switzerland-1,SUI
Switzerland,SUI
United States,USA
United States,USA
Germany,GER
Luxembourg,LUX
Luxembourg,LUX
France,FRA
France,FRA
Finland,FIN
Germany,GER
East Germany,GDR
Canada,CAN
United States,USA
United States,USA
Czechoslovakia,TCH
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germania II,GER
Austria,AUT
Germany,GER
Switzerland,SUI
Brazil,BRA
Germany,GER
United States,USA
Netherlands,NED
Luxembourg,LUX
Luxembourg,LUX
Seychelles,SEY
Belgium,BEL
Romania,ROU
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Germany,GER
Netherlands,NED
Netherlands,NED
Netherlands,NED
Netherlands,NED
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Germany,GER
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
Mexico,MEX
West Germany,FRG
New Zealand,NZL
West Germany,FRG
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Austria,AUT
Austria,AUT
Norway,NOR
Germany,GER
East Germany,GDR
Switzerland,SUI
Switzerland,SUI
East Germany,GDR
East Germany,GDR
Brazil,BRA
Brazil,BRA
Germany,GER
Hungary,HUN
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Germany,GER
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Belgium,BEL
Belgium,BEL
Austria,AUT
Luxembourg,LUX
Luxembourg,LUX
Luxembourg,LUX
Luxembourg,LUX
Switzerland,SUI
Bohemia,BOH
